"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"
"Calle Médico Vicente Reyes, 15"	"Carrer Médico Vicente Reyes, 15"	""	""			
"Calle Médico Vicente Reyes, 22"	"Carrer Médico Vicente Reyes, 22"	""	""			
"calle de la Caja de Ahorros"	"carrer de la Caja de Ahorros"	""	""			
"Calle Hogar Provincial, 6"	"Carrer Hogar Provincial, 6"	""	""			
"calle Petrer - jijona"	"carrer Petrer - jijona"	""	""			
"Calle San Vicente, 46"	"Carrer San Vicente, 46"	""	""			
"Calle San Bartolomé, 78"	"Carrer San Bartolomé, 78"	""	""			
"Calle Gaviota"	"Carrer Gaviota"	""	""			
"Calle Torreón"	"Carrer Torreón"	""	""			
"calle de la Gubia"	"carrer de la Gubia"	""	""			
"calle de La Loma"	"carrer de La Loma"	""	""			
"calle de las Casillas"	"carrer de las Casillas"	""	""			
"calle Sierra de Salinas"	"carrer Sierra de Salinas"	""	""			
"calle Sierra de Benejama"	"carrer Sierra de Benejama"	""	""			
"calle Sierra Xortà"	"carrer Sierra Xortà"	""	""			
"calle Sierra de la Grana"	"carrer Sierra de la Grana"	""	""			
"calle de la Zarza"	"carrer de la Zarza"	""	""			
"calle de la la Sierra"	"carrer de la la Sierra"	""	""			
"calle de la Cima"	"carrer de la Cima"	""	""			
"calle de Poniente"	"carrer de Poniente"	""	""			
"calle Caliseira"	"carrer Caliseira"	""	""			
"calle Sierra de la Safor"	"carrer Sierra de la Safor"	""	""			
"calle Sierra de Benicadell"	"carrer Sierra de Benicadell"	""	""			
"calle Almenaras-Xeperut"	"carrer Almenaras-Xeperut"	""	""			
"calle Torre-Xeperut"	"carrer Torre-Xeperut"	""	""			
"calle Lo Xeperut"	"carrer Lo Xeperut"	""	""			
"calle de la Peña"	"carrer de la Peña"	""	""			
"calle del Lago"	"carrer del Lago"	""	""			
"calle Benijófar"	"carrer Benijófar"	""	""			
"calle Canals"	"carrer Canals"	""	""			
"calle Antella"	"carrer Antella"	""	""			
"calle Tárbena"	"carrer Tárbena"	""	""			
"Calle Tomillo"	"Carrer Tomillo"	""	""			
"Calle Maiz"	"Carrer Maiz"	""	""			
"Calle del Genario"	"Carrer del Genario"	""	""			
"Calle Laurel"	"Carrer Laurel"	""	""			
"calle Rosa de los Vientos"	"carrer Rosa de los Vientos"	""	""			
"calle Llano del Espartal"	"carrer Llano del Espartal"	""	""			
"calle de La Serranía"	"carrer de La Serranía"	""	""			
"calle del Arenal"	"carrer del Arenal"	""	""			
"calle del Pincel"	"carrer del Pincel"	""	""			
"calle de la Trinchera"	"carrer de la Trinchera"	""	""			
"calle de la Luz"	"carrer de la Luz"	""	""			
"calle de Correos"	"carrer de Correos"	""	""			
"calle La Peletería"	"carrer La Peletería"	""	""			
"calle Cristal"	"carrer Cristal"	""	""			
"calle Sierra del Almirante"	"carrer Sierra del Almirante"	""	""			
"calle Colegio"	"carrer Colegio"	""	""			
"calle de Los Bolos"	"carrer de Los Bolos"	""	""			
"calle Regidor"	"carrer Regidor"	""	""			
"calle Sierra de Alfaro"	"carrer Sierra de Alfaro"	""	""			
"calle Sierra del Reclot"	"carrer Sierra del Reclot"	""	""			
"calle Sierra Helada"	"carrer Sierra Helada"	""	""			
"calle Sierra Nevada"	"carrer Sierra Nevada"	""	""			
"calle Sierra de Segària"	"carrer Sierra de Segària"	""	""			
"calle del Barranco del Lobo"	"carrer del Barranco del Lobo"	""	""			
"calle Ermita de San Jaime"	"carrer Ermita de San Jaime"	""	""			
"calle de La Montaña"	"carrer de La Montaña"	""	""			
"calle del Reble"	"carrer del Reble"	""	""			
"calle Sierra de Fontcalent"	"carrer Sierra de Fontcalent"	""	""			
"calle Lo Gosalvez"	"carrer Lo Gosalvez"	""	""			
"calle del Ripio"	"carrer del Ripio"	""	""			
"calle Lo Sogorb"	"carrer Lo Sogorb"	""	""			
"calle Miguel Nomdedeu"	"carrer Miguel Nomdedeu"	""	""			
"calle Aviación Torregrosa"	"carrer Aviación Torregrosa"	""	""			
"calle Montaut"	"carrer Montaut"	""	""			
"calle Cantera"	"carrer Cantera"	""	""			
"calle Bonanza"	"carrer Bonanza"	""	""			
"calle nº 11"	"carrer nº 11"	""	""			
"calle Arco Iris"	"carrer Arco Iris"	""	""			
"calle Guillermo Stewart Howie"	"carrer Guillermo Stewart Howie"	""	""			
"calle Aurora Boreal"	"carrer Aurora Boreal"	""	""			
"calle Agua"	"carrer Agua"	""	""			
"calle Alísios"	"carrer Alísios"	""	""			
"calle Viento"	"carrer Viento"	""	""			
"calle Trueno"	"carrer Trueno"	""	""			
"calle Nieve"	"carrer Nieve"	""	""			
"calle Granizo"	"carrer Granizo"	""	""			
"calle nº 8"	"carrer nº 8"	""	""			
"calle Agamenón"	"carrer Agamenón"	""	""			
"calle Telémaco"	"carrer Telémaco"	""	""			
"calle Nestor"	"carrer Nestor"	""	""			
"calle Ítaca"	"carrer Ítaca"	""	""			
"calle Ulises"	"carrer Ulises"	""	""			
"calle Homero"	"carrer Homero"	""	""			
"calle Minerva"	"carrer Minerva"	""	""			
"calle Juno"	"carrer Juno"	""	""			
"calle Penélope"	"carrer Penélope"	""	""			
"calle Meteorito"	"carrer Meteorito"	""	""			
"calle vial de los cipreses"	"carrer vial de los cipreses"	""	""			
"calle arquitecto Miguel de Real"	"carrer arquitecto Miguel de Real"	""	""			
"calle del Llano del Espartal"	"carrer del Llano del Espartal"	""	""			
"calle arquitecto Miguel del Real"	"carrer arquitecto Miguel del Real"	""	""			
"calle río Turia"	"carrer río Turia"	""	""			
"calle Cielo"	"carrer Cielo"	""	""			
"calle San Pedro de Alcántara"	"carrer San Pedro de Alcántara"	""	""			
"calle San Emilio"	"carrer San Emilio"	""	""			
"calle de la Samaritana"	"carrer de la Samaritana"	""	""			
"calle San Javier"	"carrer San Javier"	""	""			
"calle Pino"	"carrer Pino"	""	""			
"calle Hermes"	"carrer Hermes"	""	""			
"calle Aguamarina"	"carrer Aguamarina"	""	""			
"calle Aligustre"	"carrer Aligustre"	""	""			
"calle Nandina"	"carrer Nandina"	""	""			
"calle Ricino"	"carrer Ricino"	""	""			
"calle de la Choisia"	"carrer de la Choisia"	""	""			
"calle Aucuba"	"carrer Aucuba"	""	""			
"calle Abelia"	"carrer Abelia"	""	""			
"calle Cornejo"	"carrer Cornejo"	""	""			
"calle Acebo"	"carrer Acebo"	""	""			
"calle Fatsia"	"carrer Fatsia"	""	""			
"calle del Avellano"	"carrer del Avellano"	""	""			
"calle Casia"	"carrer Casia"	""	""			
"calle Lugar Finca Evangelio"	"carrer Lugar Finca Evangelio"	""	""			
"calle Azalea"	"carrer Azalea"	""	""			
"calle Orquídea"	"carrer Orquídea"	""	""			
"calle Granado"	"carrer Granado"	""	""			
"calle Lila"	"carrer Lila"	""	""			
"calle Ancha"	"carrer Ancha"	""	""			
"calle de los Montoyos"	"carrer de los Montoyos"	""	""			
"Calle Bretón de los Herreros"	"Carrer Bretón de los Herreros"	""	""			
"calle Alfonso XIII"	"carrer Alfonso XIII"	""	""			
"calle de la Fábrica de Cementos"	"carrer de la Fábrica de Cementos"	""	""			
"calle de los Artistas Falleros"	"carrer de los Artistas Falleros"	""	""			
"calle Tormos"	"carrer Tormos"	""	""			
"calle Orba"	"carrer Orba"	""	""			
"Calle Agua Amarga"	"Carrer Agua Amarga"	""	""			
"calle de Ramón Gómez Sempere"	"carrer de Ramón Gómez Sempere"	""	""			
"calle de Pedreguer"	"carrer de Pedreguer"	""	""			
"calle Buenavista"	"carrer Buenavista"	""	""			
"calle de los Cincuenta"	"carrer de los Cincuenta"	""	""			
"calle deportista Joaquín Blume"	"carrer deportista Joaquín Blume"	""	""			
"calle María Guerrero"	"carrer María Guerrero"	""	""			
"calle San Gabriel"	"carrer San Gabriel"	""	""			
"calle Amistad"	"carrer Amistad"	""	""			
"calle Fernando Díaz Mendoza"	"carrer Fernando Díaz Mendoza"	""	""			
"calle Adrián Pastor"	"carrer Adrián Pastor"	""	""			
"calle de Villena"	"carrer de Villena"	""	""			
"calle Pego"	"carrer Pego"	""	""			
"calle la Era"	"carrer la Era"	""	""			
"calle Armonía"	"carrer Armonía"	""	""			
"calle Doce Puentes"	"carrer Doce Puentes"	""	""			
"calle Torre Gadea"	"carrer Torre Gadea"	""	""			
"calle músico José Alcaráz Pérez"	"carrer músico José Alcaráz Pérez"	""	""			
"calle del Muro"	"carrer del Muro"	""	""			
"calle Cocentaina"	"carrer Cocentaina"	""	""			
"calle ebanistería"	"carrer ebanistería"	""	""			
"calle de las comunicaciones"	"carrer de las comunicaciones"	""	""			
"Calle Rincón de León"	"Carrer Rincón de León"	""	""			
"calle Julián Besteiro"	"carrer Julián Besteiro"	""	""			
"calle Vicente Chávarri"	"carrer Vicente Chávarri"	""	""			
"calle Rafael Escolano"	"carrer Rafael Escolano"	""	""			
"calle Vergel"	"carrer Vergel"	""	""			
"calle Callosa d'Ensarriá"	"carrer Callosa d'Ensarriá"	""	""			
"calle Ecuador"	"carrer Ecuador"	""	""			
"calle catedrático Lafuente Vidal"	"carrer catedrático Lafuente Vidal"	""	""			
"calle Comercio"	"carrer Comercio"	""	""			
"calle de los Transportes"	"carrer de los Transportes"	""	""			
"calle Juan Bautista Lafora"	"carrer Juan Bautista Lafora"	""	""			
"calle de la República Argentina"	"carrer de la República Argentina"	""	""			
"calle San Lorenzo"	"carrer San Lorenzo"	""	""			
"calle Centauro"	"carrer Centauro"	""	""			
"calle Catral"	"carrer Catral"	""	""			
"calle farmacéutico Ángel Establier"	"carrer farmacéutico Ángel Establier"	""	""			
"calle río Júcar"	"carrer río Júcar"	""	""			
"calle Lliber"	"carrer Lliber"	""	""			
"calle publicista Antonio Bernabéu"	"carrer publicista Antonio Bernabéu"	""	""			
"calle Castor"	"carrer Castor"	""	""			
"calle SCD Betis Florida"	"carrer SCD Betis Florida"	""	""			
"calle Arturo"	"carrer Arturo"	""	""			
"calle camino viejo de Elche"	"carrer camino viejo de Elche"	""	""			
"calle la Flor"	"carrer la Flor"	""	""			
"calle de Aigües"	"carrer de Aigües"	""	""			
"calle Méjico"	"carrer Méjico"	""	""			
"calle Méjico"	"carrer Méjico"	"Gran Vía"	"Gran Vía"			
"calle Club de Fútbol Hércules"	"carrer Club de Fútbol Hércules"	""	""			
"calle Fernando Madroñal"	"carrer Fernando Madroñal"	""	""			
"calle Pardo Jimeno"	"carrer Pardo Jimeno"	""	""			
"calle Arquitecto Guardiola"	"carrer Arquitecto Guardiola"	""	""			
"calle Alberola"	"carrer Alberola"	""	""			
"calle San Agatángelo"	"carrer San Agatángelo"	""	""			
"calle Capitán Dema"	"carrer Capitán Dema"	""	""			
"calle de los Doscientos"	"carrer de los Doscientos"	""	""			
"calle Periodista Rafael González Aguilar"	"carrer Periodista Rafael González Aguilar"	""	""			
"calle Enriqueta Elizaicin"	"carrer Enriqueta Elizaicin"	""	""			
"callejón la conserva"	"callejón la conserva"	""	""			
"calle Llop Mari"	"carrer Llop Mari"	""	""			
"calle Quintiliano"	"carrer Quintiliano"	""	""			
"calle banda de música Los Claveles"	"carrer banda de música Los Claveles"	""	""			
"calle astrónomo Comas Solá"	"carrer astrónomo Comas Solá"	""	""			
"calle Santa María Mazzarello"	"carrer Santa María Mazzarello"	""	""			
"calle José Salvetti"	"carrer José Salvetti"	""	""			
"Calle Hermanos Machado"	"Carrer Hermanos Machado"	""	""			
"calle Gonzalo Soriano"	"carrer Gonzalo Soriano"	"Gran Vía"	"Gran Vía"			
"calle actor Arturo Lledó"	"carrer actor Arturo Lledó"	""	""			
"calle farmacéutico Luis Gisbert"	"carrer farmacéutico Luis Gisbert"	""	""			
"Calle Nuevo Babel"	"Carrer Nuevo Babel"	""	""			
"calle padre Cerdá"	"carrer padre Cerdá"	""	""			
"calle de Dominguez Margarit"	"carrer de Dominguez Margarit"	""	""			
"calle José Gil Muñoz"	"carrer José Gil Muñoz"	""	""			
"calle Dominguez Margarit"	"carrer Dominguez Margarit"	""	""			
"calle del alcalde José Luis Lassaleta"	"carrer del alcalde José Luis Lassaleta"	""	""			
"calle nadadora Carmen Soto"	"carrer nadadora Carmen Soto"	""	""			
"calle Francisco Muñoz Llorens"	"carrer Francisco Muñoz Llorens"	""	""			
"calle canónigo Galbis"	"carrer canónigo Galbis"	""	""			
"calle Pavía"	"carrer Pavía"	""	""			
"calle Núñez de Arce"	"carrer Núñez de Arce"	""	""			
"calle del Capitán Dema"	"carrer del Capitán Dema"	""	""			
"calle de González Ortiz"	"carrer de González Ortiz"	""	""			
"calle de Rubén Darío"	"carrer de Rubén Darío"	""	""			
"calle de Eduardo Marquina"	"carrer de Eduardo Marquina"	""	""			
"calle del Arquitecto Guardiola"	"carrer del Arquitecto Guardiola"	""	""			
"calle Moreto"	"carrer Moreto"	""	""			
"Calle de Eduardo Marquina"	"Carrer de Eduardo Marquina"	""	""			
"Calle Arzobispo Loaces"	"Carrer Arzobispo Loaces"	""	""			
"calle Isabel La Católica"	"carrer Isabel La Católica"	""	""			
"calle de Alona"	"carrer de Alona"	""	""			
"calle Doctor Just"	"carrer Doctor Just"	""	""			
"calle Pérez Medina"	"carrer Pérez Medina"	""	""			
"calle Heliodoro Madrona"	"carrer Heliodoro Madrona"	""	""			
"calle de Manuel Sala"	"carrer de Manuel Sala"	""	""			
"calle Profesor Manuel Sala"	"carrer Profesor Manuel Sala"	""	""			
"calle García Andreu"	"carrer García Andreu"	""	""			
"calle Muelle de Poniente"	"carrer Muelle de Poniente"	""	""			
"calle Isabel la Católica"	"carrer Isabel la Católica"	""	""			
"calle Ab El Hamet"	"carrer Ab El Hamet"	""	""			
"calle Leo"	"carrer Leo"	""	""			
"calle abogado Andrés Charques"	"carrer abogado Andrés Charques"	""	""			
"calle de la Vega"	"carrer de la Vega"	""	""			
"calle Río Muni"	"carrer Río Muni"	""	""			
"calle Poeta Pastor"	"carrer Poeta Pastor"	""	""			
"calle prolongación Santa Cecilia"	"carrer prolongación Santa Cecilia"	""	""			
"calle de la Constelación"	"carrer de la Constelación"	""	""			
"calle Perseo"	"carrer Perseo"	""	""			
"calle Vicente Bonastre"	"carrer Vicente Bonastre"	""	""			
"calle Pegaso"	"carrer Pegaso"	""	""			
"calle Ana Navarro"	"carrer Ana Navarro"	""	""			
"calle Pólux"	"carrer Pólux"	""	""			
"calle Cástor"	"carrer Cástor"	""	""			
"calle Vall de Laguart"	"carrer Vall de Laguart"	""	""			
"calle general Varela"	"carrer general Varela"	""	""			
"calle Águila"	"carrer Águila"	""	""			
"calle Omega"	"carrer Omega"	""	""			
"Calle Cefeo"	"Carrer Cefeo"	""	""			
"calle Jaime Niñoles"	"carrer Jaime Niñoles"	""	""			
"calle Tomás Aznar Domenech"	"carrer Tomás Aznar Domenech"	""	""			
"calle Régulo"	"carrer Régulo"	""	""			
"calle prolongación Pegaso"	"carrer prolongación Pegaso"	""	""			
"calle Rigell"	"carrer Rigell"	""	""			
"calle Cafeo"	"carrer Cafeo"	""	""			
"Calle virgen de Fátima"	"Carrer virgen de Fátima"	""	""			
"calle José López Agudo"	"carrer José López Agudo"	""	""			
"calle Alfa"	"carrer Alfa"	""	""			
"Calle Hermanos Bernard"	"Carrer Hermanos Bernard"	""	""			
"calle Benejama"	"carrer Benejama"	""	""			
"calle de Grado"	"carrer de Grado"	""	""			
"calle del Cisne"	"carrer del Cisne"	""	""			
"Calle Proción"	"Carrer Proción"	""	""			
"calle Victoriano Ximénez de Couder"	"carrer Victoriano Ximénez de Couder"	""	""			
"calle Antares"	"carrer Antares"	""	""			
"calle Hércules"	"carrer Hércules"	""	""			
"calle Eduardo Langucha"	"carrer Eduardo Langucha"	""	""			
"calle Algol"	"carrer Algol"	""	""			
"calle Virgen de África"	"carrer Virgen de África"	""	""			
"calle Sagitario"	"carrer Sagitario"	""	""			
"calle Borja"	"carrer Borja"	""	""			
"calle Juan Pamblanco Ayela"	"carrer Juan Pamblanco Ayela"	""	""			
"calle doctora Damiana Zaragoza"	"carrer doctora Damiana Zaragoza"	""	""			
"calle practicante Juan Caturla Gosálvez"	"carrer practicante Juan Caturla Gosálvez"	""	""			
"calle Prudencio de la Viña"	"carrer Prudencio de la Viña"	""	""			
"Calle Leon XIII"	"Carrer Leon XIII"	""	""			
"calle deportista César Porcel"	"carrer deportista César Porcel"	""	""			
"calle Tauro"	"carrer Tauro"	""	""			
"calle Virgen del Valle"	"carrer Virgen del Valle"	""	""			
"calle matrona María de Gracia Cases Penad"	"carrer matrona María de Gracia Cases Penad"	""	""			
"calle médico Luis Rivera"	"carrer médico Luis Rivera"	""	""			
"calle médico José Maroto"	"carrer médico José Maroto"	""	""			
"calle ATS Pascual Ruiz Galiano"	"carrer ATS Pascual Ruiz Galiano"	""	""			
"calle médico Eugenio de la Cruz"	"carrer médico Eugenio de la Cruz"	""	""			
"calle Virgen de Guadalupe"	"carrer Virgen de Guadalupe"	""	""			
"calle conde de Casas Rojas"	"carrer conde de Casas Rojas"	"Gran Vía"	"Gran Vía"			
"calle de Boyero"	"carrer de Boyero"	""	""			
"calle Aries"	"carrer Aries"	""	""			
"calle profesor David Noguera"	"carrer profesor David Noguera"	""	""			
"calle capitán Adolfo Payá"	"carrer capitán Adolfo Payá"	""	""			
"calle periodista Espinosa Echev"	"carrer periodista Espinosa Echev"	""	""			
"calle Piscis"	"carrer Piscis"	""	""			
"calle Lira"	"carrer Lira"	""	""			
"calle Escorpión"	"carrer Escorpión"	""	""			
"calle Cassiopea"	"carrer Cassiopea"	""	""			
"calle Aldebarán"	"carrer Aldebarán"	""	""			
"calle Prudencio la Viña"	"carrer Prudencio la Viña"	""	""			
"calle conde de Casas Rojas"	"carrer conde de Casas Rojas"	""	""			
"calle Conde de Casas Roja"	"carrer Conde de Casas Roja"	""	""			
"calle doctor Santaolalla"	"carrer doctor Santaolalla"	""	""			
"calle de Benillup"	"carrer de Benillup"	""	""			
"calle Bono Guarner"	"carrer Bono Guarner"	""	""			
"calle Virgen de Lourdes"	"carrer Virgen de Lourdes"	""	""			
"calle Francisco Escolano"	"carrer Francisco Escolano"	""	""			
"calle Pascual Orozco"	"carrer Pascual Orozco"	""	""			
"calle médico Pedro Herrero"	"carrer médico Pedro Herrero"	""	""			
"calle deportista Vicente Jordá"	"carrer deportista Vicente Jordá"	""	""			
"calle deportista Vicente Pastor"	"carrer deportista Vicente Pastor"	""	""			
"calle deportista Enrique Carey"	"carrer deportista Enrique Carey"	""	""			
"calle del Club Natación"	"carrer del Club Natación"	""	""			
"calle deportista Ángel Aznar"	"carrer deportista Ángel Aznar"	""	""			
"calle Renato Bardín"	"carrer Renato Bardín"	""	""			
"calle profesores hermanos Muñoz"	"carrer profesores hermanos Muñoz"	""	""			
"calle deportista Benjamín Rodríguez"	"carrer deportista Benjamín Rodríguez"	""	""			
"calle radiofonista Álvarez Antón"	"carrer radiofonista Álvarez Antón"	""	""			
"calle Princesa Mercedes"	"carrer Princesa Mercedes"	""	""			
"calle de Benasau"	"carrer de Benasau"	""	""			
"calle Escultores hermanos Blanco"	"carrer Escultores hermanos Blanco"	""	""			
"calle Gaspar Tato"	"carrer Gaspar Tato"	""	""			
"calle de Alcalá"	"carrer de Alcalá"	""	""			
"calle Carratalá"	"carrer Carratalá"	""	""			
"calle San Raimundo"	"carrer San Raimundo"	""	""			
"calle foguerer Tomás Valcárcel Deza"	"carrer foguerer Tomás Valcárcel Deza"	""	""			
"calle Barraquer"	"carrer Barraquer"	""	""			
"calle Asunción"	"carrer Asunción"	""	""			
"calle concejal Lorenzo Llaneras"	"carrer concejal Lorenzo Llaneras"	""	""			
"calle maestro Latorre"	"carrer maestro Latorre"	""	""			
"calle médico Antonio Arroyo"	"carrer médico Antonio Arroyo"	""	""			
"calle San Marcelino de Champagnat"	"carrer San Marcelino de Champagnat"	""	""			
"calle Pontevedra"	"carrer Pontevedra"	""	""			
"calle padre Recaredo de los Ríos"	"carrer padre Recaredo de los Ríos"	""	""			
"calle capitán general Gutierrez Mellado"	"carrer capitán general Gutierrez Mellado"	""	""			
"calle de Ausó y Monzó"	"carrer de Ausó y Monzó"	"Gran Vía"	"Gran Vía"			
"calle Rigoberto Ferrer"	"carrer Rigoberto Ferrer"	""	""			
"calle Guadalest"	"carrer Guadalest"	""	""			
"calle doctora Matilde Pérez Jover"	"carrer doctora Matilde Pérez Jover"	""	""			
"calle médico Manuel Alberola"	"carrer médico Manuel Alberola"	""	""			
"calle enfermera Angelina Ceballos Quintanal"	"carrer enfermera Angelina Ceballos Quintanal"	""	""			
"calle médico Enrique Carratalá"	"carrer médico Enrique Carratalá"	""	""			
"calle médico Andrés Boldó"	"carrer médico Andrés Boldó"	""	""			
"calle hermano Felicísimo Ruiz"	"carrer hermano Felicísimo Ruiz"	""	""			
"calle médico Pérez Martorell"	"carrer médico Pérez Martorell"	""	""			
"calle médico Pedro Orts"	"carrer médico Pedro Orts"	""	""			
"calle padre Recadero de los Ríos"	"carrer padre Recadero de los Ríos"	""	""			
"calle Miraflor"	"carrer Miraflor"	""	""			
"Calle Concejal Lorenzo Llaneras"	"Carrer Concejal Lorenzo Llaneras"	""	""			
"calle Unidad"	"carrer Unidad"	""	""			
"calle Ciudad de Matanzas"	"carrer Ciudad de Matanzas"	""	""			
"calle ciudad de Herzliya"	"carrer ciudad de Herzliya"	""	""			
"calle ciudad de Riga"	"carrer ciudad de Riga"	""	""			
"calle doctor Marañón"	"carrer doctor Marañón"	""	""			
"calle Blas de Lezo"	"carrer Blas de Lezo"	""	""			
"calle Onil"	"carrer Onil"	""	""			
"calle San Matías"	"carrer San Matías"	""	""			
"calle Albatera"	"carrer Albatera"	""	""			
"calle Calpe"	"carrer Calpe"	""	""			
"calle de Santa Pola"	"carrer de Santa Pola"	"Gran Vía"	"Gran Vía"			
"calle Campo de Mirra"	"carrer Campo de Mirra"	""	""			
"calle Deportista Pitu Perramón"	"carrer Deportista Pitu Perramón"	""	""			
"calle La Nucia"	"carrer La Nucia"	""	""			
"calle Legazpi"	"carrer Legazpi"	""	""			
"calle Alvarado"	"carrer Alvarado"	""	""			
"calle Agustín Santoja"	"carrer Agustín Santoja"	""	""			
"calle Suiza"	"carrer Suiza"	""	""			
"calle Torrevieja"	"carrer Torrevieja"	""	""			
"calle Busot"	"carrer Busot"	""	""			
"calle de la Tubería"	"carrer de la Tubería"	""	""			
"calle Jávea"	"carrer Jávea"	""	""			
"calle Nuestra Señora de los Ángeles"	"carrer Nuestra Señora de los Ángeles"	""	""			
"calle Ollería"	"carrer Ollería"	""	""			
"calle Virgen del Puig"	"carrer Virgen del Puig"	""	""			
"Calle Virgen de la Paz"	"Carrer Virgen de la Paz"	""	""			
"calle Virgen de las Virtudes"	"carrer Virgen de las Virtudes"	""	""			
"calle doctor Recasens"	"carrer doctor Recasens"	""	""			
"calle San Gregorio"	"carrer San Gregorio"	""	""			
"calle Caracas"	"carrer Caracas"	""	""			
"calle Ruiz de Alarcón"	"carrer Ruiz de Alarcón"	""	""			
"calle Vasco de Gama"	"carrer Vasco de Gama"	""	""			
"calle pintor Varela"	"carrer pintor Varela"	""	""			
"calle Juan Alemany"	"carrer Juan Alemany"	""	""			
"calle Juan Alemany Limiñana"	"carrer Juan Alemany Limiñana"	""	""			
"calle Pilar de la Horadada"	"carrer Pilar de la Horadada"	""	""			
"calle José Luis Masiá"	"carrer José Luis Masiá"	""	""			
"calle Teulada"	"carrer Teulada"	""	""			
"calle José Antonio Berenguer"	"carrer José Antonio Berenguer"	""	""			
"calle Amadeo Valls"	"carrer Amadeo Valls"	""	""			
"calle Samaniego"	"carrer Samaniego"	""	""			
"calle padre Villafranca"	"carrer padre Villafranca"	""	""			
"calle Jacinto Verdaguer"	"carrer Jacinto Verdaguer"	""	""			
"calle duque de Alba"	"carrer duque de Alba"	""	""			
"calle Ramón de Saavedra"	"carrer Ramón de Saavedra"	""	""			
"calle Mosen Pedro Mena"	"carrer Mosen Pedro Mena"	""	""			
"Calle doctor Maestro de San Juan"	"Carrer doctor Maestro de San Juan"	""	""			
"calle madre Elisea Oliver"	"carrer madre Elisea Oliver"	""	""			
"calle mosen Fenollar"	"carrer mosen Fenollar"	""	""			
"calle Tuberia"	"carrer Tuberia"	""	""			
"calle San Quintin"	"carrer San Quintin"	""	""			
"calle Confrides"	"carrer Confrides"	""	""			
"calle Virgen del Rocío"	"carrer Virgen del Rocío"	""	""			
"calle Ventura la Vega"	"carrer Ventura la Vega"	""	""			
"calle Ponce de León - calle doctor Recasens"	"carrer Ponce de León - carrer doctor Recasens"	""	""			
"calle Javier Cabo"	"carrer Javier Cabo"	""	""			
"calle Castellar"	"carrer Castellar"	""	""			
"calle Serrano"	"carrer Serrano"	""	""			
"calle general Lacy"	"carrer general Lacy"	""	""			
"calle Tucumán"	"carrer Tucumán"	""	""			
"calle catedrático Ferre Vidiella"	"carrer catedrático Ferre Vidiella"	""	""			
"calle catedrático Senante Laudes"	"carrer catedrático Senante Laudes"	""	""			
"calle San Bosco"	"carrer San Bosco"	""	""			
"calle del maestro Marqués"	"carrer del maestro Marqués"	""	""			
"calle Tato"	"carrer Tato"	""	""			
"calle Carlota Pasaron"	"carrer Carlota Pasaron"	""	""			
"calle Enriqueta Ortega"	"carrer Enriqueta Ortega"	""	""			
"calle cardenal Belluga"	"carrer cardenal Belluga"	""	""			
"calle de la Unión"	"carrer de la Unión"	""	""			
"calle Carmen Tato"	"carrer Carmen Tato"	""	""			
"calle Belfast"	"carrer Belfast"	""	""			
"calle Callosa del Segura"	"carrer Callosa del Segura"	""	""			
"calle Juan Ortega"	"carrer Juan Ortega"	""	""			
"calle Alcalde Ramón Hernández"	"carrer Alcalde Ramón Hernández"	""	""			
"calle Joaquín Orozco"	"carrer Joaquín Orozco"	""	""			
"calle María Nomdedéu"	"carrer María Nomdedéu"	""	""			
"calle Rabasa"	"carrer Rabasa"	""	""			
"calle pintor Gisbert"	"carrer pintor Gisbert"	""	""			
"calle Luis Sancho Octavio de Toledo"	"carrer Luis Sancho Octavio de Toledo"	""	""			
"calle pintor Cabrera"	"carrer pintor Cabrera"	""	""			
"calle cardenal Payá"	"carrer cardenal Payá"	""	""			
"calle Segura"	"carrer Segura"	""	""			
"calle Berenguer Marquina"	"carrer Berenguer Marquina"	""	""			
"calle Álvarez Sereix"	"carrer Álvarez Sereix"	""	""			
"calle del Teatro"	"carrer del Teatro"	""	""			
"calle Bazán"	"carrer Bazán"	""	""			
"calle Susana Llaneras"	"carrer Susana Llaneras"	""	""			
"calle Valdés de las Navas"	"carrer Valdés de las Navas"	""	""			
"calle Castaños"	"carrer Castaños"	""	""			
"calle pintor Agrasot"	"carrer pintor Agrasot"	""	""			
"calle Jerusalem"	"carrer Jerusalem"	""	""			
"calle Valdés"	"carrer Valdés"	""	""			
"calle Barón de Finestrat"	"carrer Barón de Finestrat"	""	""			
"calle Humorista Gráfico Forges"	"carrer Humorista Gráfico Forges"	""	""			
"calle Rafael Terol"	"carrer Rafael Terol"	""	""			
"calle Velarde"	"carrer Velarde"	""	""			
"calle Antonio Lanuza"	"carrer Antonio Lanuza"	""	""			
"calle Canalejas"	"carrer Canalejas"	""	""			
"calle Pascual Blanco"	"carrer Pascual Blanco"	""	""			
"calle médico Pascual Pérez"	"carrer médico Pascual Pérez"	""	""			
"calle Limones"	"carrer Limones"	""	""			
"calle de Ojeda"	"carrer de Ojeda"	""	""			
"calle Ángel Lozano"	"carrer Ángel Lozano"	""	""			
"calle general O'Donnell"	"carrer general O'Donnell"	""	""			
"calle Poeta Vila y Blanco"	"carrer Poeta Vila y Blanco"	""	""			
"calle maestro Caballero"	"carrer maestro Caballero"	""	""			
"calle Maestro Barbieri"	"carrer Maestro Barbieri"	""	""			
